Names,Indian,Salary
Clothilde,FALSE,1880593278.14285
Delta,TRUE,1882020104.19047
Edmonia,TRUE,1883446930.23809
Lettie,FALSE,1884873756.28571
Therese,TRUE,1886300582.33333
Lillian,Katie,1887727408.38095
Thelma,Thelma,1889154234.42857
Martha,TRUE,1890581060.47619
Jessie,FALSE,1892007886.5238
Alberta,Elise,1893434712.57142
Leola,TRUE,1894861538.61904
Elsie,Katie,1896288364.66666
Doris,Thelma,1897715190.71428
Dora,TRUE,1899142016.7619
Olga,FALSE,1900568842.80952
Verna,Rebecca,1901995668.85714
Avis,TRUE,1903422494.90476
Isabelle,TRUE,1904849320.95238
Loretta,FALSE,1906276146.99999
Elouise,TRUE,1907702973.04761
Opal,FALSE,1909129799.09523
Sophie,TRUE,1910556625.14285
Elvira,TRUE,1911983451.19047
Sara,FALSE,1913410277.23809
Jane,TRUE,1914837103.28571
Caroline,Katie,1916263929.33333
Elva,Thelma,1917690755.38095
Eola,TRUE,1919117581.42857
Ester,FALSE,1920544407.47619
Elta,Elise,1921971233.5238
Evelina,TRUE,1923398059.57142
Georgie,Katie,1924824885.61904
Mittie,Thelma,1926251711.66666
Ina,TRUE,1927678537.71428
Lovie,FALSE,1929105363.7619
Marietta,Rebecca,1930532189.80952
Mollie,TRUE,1931959015.85714
Catherine,TRUE,1933385841.90476
Marion,FALSE,1934812667.95238
Louise,TRUE,1936239493.99999
Edna,FALSE,1937666320.04761
Eva,TRUE,1939093146.09523
Blanche,TRUE,1940519972.14285
Mabel,FALSE,1941946798.19047
Muriel,TRUE,1943373624.23809
Bernice,Katie,1944800450.28571
Ella,Thelma,1946227276.33333
Cora,TRUE,1947654102.38095
Clare,FALSE,1949080928.42857
Rachel,Elise,1950507754.47619
Rebecca,TRUE,1951934580.5238
Rosalie,Katie,1953361406.57142
Antonia,Thelma,1954788232.61904
Monica,TRUE,1956215058.66666
Beulah,FALSE,1957641884.71428
Carmella,Elise,1959068710.7619
Freda,TRUE,1960495536.80952
Selma,Katie,1961922362.85714
Katharine,Thelma,1963349188.90476
Adrienne,TRUE,1964776014.95238
Margery,FALSE,1966202840.99999
Mona,Rebecca,1967629667.04761
Eveline,TRUE,1969056493.09523
Georgina,TRUE,1970483319.14285
John,FALSE,1971910145.19047
Rosanna,TRUE,1973336971.23809
Theodora,FALSE,1974763797.28571
Dorothy,TRUE,1976190623.33333
Gertrude,TRUE,1977617449.38095
Josephine,FALSE,1979044275.42857
Ethel,TRUE,1980471101.47619
Charlotte,Katie,1981897927.5238
Elsie,Thelma,1983324753.57142
Dora,TRUE,1984751579.61904
Janet,FALSE,1986178405.66666
Carolyn,Elise,1987605231.71428
Annette,TRUE,1989032057.7619
Ruby,Katie,1990458883.80952
Regina,Thelma,1991885709.85714
Philomena,TRUE,1993312535.90476
Elvira,FALSE,1994739361.95238
Stasia,Rebecca,1996166187.99999
Alyce,TRUE,1997593014.04761
Elena,TRUE,1999019840.09523
Iris,FALSE,2000446666.14285
Roberta,TRUE,2001873492.19047
Naomi,FALSE,2003300318.23809
Dorothy,TRUE,2004727144.28571
Marie,TRUE,2006153970.33333
Thelma,FALSE,2007580796.38095
Anne,TRUE,2009007622.42857
Ellen,Katie,2010434448.47619
Theresa,Thelma,2011861274.5238
Genevieve,TRUE,2013288100.57142
Betty,FALSE,2014714926.61904
Cora,Elise,2016141752.66666
Marjorie,TRUE,2017568578.71428
Isabelle,Katie,2018995404.7619
Rosa,Thelma,2020422230.80952
Mollie,TRUE,2021849056.85714
Elva,FALSE,2023275882.90476
Katharine,Rebecca,2024702708.95238
Celia,TRUE,2026129534.99999
Johanna,TRUE,2027556361.04761
Elizabeth,FALSE,2028983187.09523
Jane,TRUE,2030410013.14285
Hattie,FALSE,2031836839.19047
Henrietta,TRUE,2033263665.23809
Sara,TRUE,2034690491.28571
Estelle,FALSE,2036117317.33333
Kathleen,TRUE,2037544143.38095
Olive,Katie,2038970969.42857
Regina,Thelma,2040397795.47619
Freda,TRUE,2041824621.5238
Maude,FALSE,2043251447.57142
Miriam,Elise,2044678273.61904
Mattie,TRUE,2046105099.66666
Sallie,Katie,2047531925.71428
Elisabeth,Thelma,2048958751.7619
Fay,TRUE,2050385577.80952
Helena,FALSE,2051812403.85714
Marie,Elise,2053239229.90476
Lillian,TRUE,2054666055.95238
Eleanor,Katie,2056092881.99999
Bertha,Thelma,2057519708.04761
Edith,TRUE,2058946534.09523
Marguerite,FALSE,2060373360.14285
Anna,Rebecca,2061800186.19047
Ethel,TRUE,2063227012.23809
Josephine,TRUE,2064653838.28571
Elsie,FALSE,2066080664.33333
Sylvia,TRUE,2067507490.38095
Olive,FALSE,2068934316.42857
Antoinette,TRUE,2070361142.47619
Pearl,TRUE,2071787968.5238
Lois,FALSE,2073214794.57142
Winifred,TRUE,2074641620.61904
Adeline,Katie,2076068446.66666
Barbara,Thelma,2077495272.71428
Cecile,TRUE,2078922098.7619
Bernice,FALSE,2080348924.80952
Maxine,Elise,2081775750.85714
Cora,TRUE,2083202576.90476
Germaine,Katie,2084629402.95238
Madelyn,Thelma,2086056228.99999
Ernestine,TRUE,2087483055.04761
Carmen,FALSE,2088909881.09523
May,Rebecca,2090336707.14285
Dorothy,TRUE,2091763533.19047
Esther,TRUE,2093190359.23809
Elsie,FALSE,2094617185.28571
Emma,TRUE,2096044011.33333
Beulah,FALSE,2097470837.38095
June,TRUE,2098897663.42857
Nettie,TRUE,2100324489.47618
Shirley,FALSE,2101751315.5238
Alta,TRUE,2103178141.57142
Corinne,Katie,2104604967.61904
Carolyn,Thelma,2106031793.66666
Christina,TRUE,2107458619.71428
Elinor,FALSE,2108885445.7619
Clarabelle,Elise,2110312271.80952
Cynthia,TRUE,2111739097.85714
Elvera,Katie,2113165923.90476
Eve,Thelma,2114592749.95238
Jacqueline,TRUE,2116019575.99999
Wilhelmina,FALSE,2117446402.04761
Mildred,Rebecca,2118873228.09523
Virginia,TRUE,2120300054.14285
Grace,TRUE,2121726880.19047
Catherine,FALSE,2123153706.23809
Thelma,TRUE,2124580532.28571
Marjorie,FALSE,2126007358.33333
Vera,TRUE,2127434184.38095
Theresa,TRUE,2128861010.42857
Nellie,FALSE,2130287836.47618
Olive,TRUE,2131714662.5238
Hilda,Katie,2133141488.57142
Marcella,Thelma,2134568314.61904
Lorraine,TRUE,2135995140.66666
Mamie,FALSE,2137421966.71428
Sophia,Elise,2138848792.7619
Rita,TRUE,2140275618.80952
Estelle,Katie,2141702444.85714
Beth,Thelma,2143129270.90476
Constance,TRUE,2144556096.95238
Lucy,FALSE,2145982922.99999
Flossie,Elise,2147409749.04761
Neva,TRUE,2148836575.09523
Katie,Katie,2150263401.14285
Priscilla,Thelma,2151690227.19047
Rhoda,TRUE,2153117053.23809
Catharine,FALSE,2154543879.28571
Myra,Rebecca,2155970705.33333
Vienna,TRUE,2157397531.38095
Lydia,TRUE,2158824357.42857
Blanche,FALSE,2160251183.47619
Theresa,TRUE,2161678009.5238
Eileen,FALSE,2163104835.57142
Erma,TRUE,2164531661.61904
Dolores,TRUE,2165958487.66666
Dora,FALSE,2167385313.71428
Amanda,TRUE,2168812139.7619
Estelle,Katie,2170238965.80952
Naomi,Thelma,2171665791.85714
Belle,TRUE,2173092617.90476
Dagny,FALSE,2174519443.95238
Lily,Elise,2175946269.99999
Susie,TRUE,2177373096.04761
Dorothy,Katie,2178799922.09523
Esther,Thelma,2180226748.14285
Eleanor,TRUE,2181653574.19047
Catherine,FALSE,2183080400.23809
Bertha,Rebecca,2184507226.28571
Kathryn,TRUE,2185934052.33333
Marguerite,TRUE,2187360878.38095
Bessie,FALSE,2188787704.42857
Barbara,TRUE,2190214530.47618
Ione,FALSE,2191641356.5238
Patricia,TRUE,2193068182.57142
Norma,TRUE,2194495008.61904
Erna,FALSE,2195921834.66666
Hilma,TRUE,2197348660.71428
Regina,Katie,2198775486.7619
Eloise,Thelma,2200202312.80952
Winifred,TRUE,2201629138.85714
Etta,FALSE,2203055964.90476
Elda,Elise,2204482790.95238
Alberta,TRUE,2205909616.99999
Ferne,Katie,2207336443.04761
Dolly,Thelma,2208763269.09523
Lorayne,TRUE,2210190095.14285
Tina,FALSE,2211616921.19047
Dorothy,Rebecca,2213043747.23809
Georgia,TRUE,2214470573.28571
Fern,TRUE,2215897399.33333
Violet,FALSE,2217324225.38095
Loretta,TRUE,2218751051.42857
Maxine,FALSE,2220177877.47618
Ella,TRUE,2221604703.5238
Nina,TRUE,2223031529.57142
Lora,FALSE,2224458355.61904
Kathleen,TRUE,2225885181.66666
Lottie,Katie,2227312007.71428
Nola,Thelma,2228738833.7619
Adele,TRUE,2230165659.80952
Margie,FALSE,2231592485.85714
Antoinette,Elise,2233019311.90476
Rowena,TRUE,2234446137.95238
Sue,Katie,2235872963.99999
Bernadine,Thelma,2237299790.04761
Elaine,TRUE,2238726616.09523
Ione,FALSE,2240153442.14285
Melva,Elise,2241580268.19047
Gertie,TRUE,2243007094.23809
Katie,Katie,2244433920.28571
Edythe,Thelma,2245860746.33333
Hellen,TRUE,2247287572.38095
Loraine,FALSE,2248714398.42857
Veta,Rebecca,2250141224.47618
Evelyn,TRUE,2251568050.5238
Pauline,TRUE,2252994876.57142
Eva,FALSE,2254421702.61904
Elsie,TRUE,2255848528.66666
Agnes,FALSE,2257275354.71428
Julia,TRUE,2258702180.7619
Ann,TRUE,2260129006.80952
Jean,FALSE,2261555832.85714
Erma,TRUE,2262982658.90476
Eunice,Katie,2264409484.95238
Alberta,Thelma,2265836310.99999
Cora,TRUE,2267263137.04761
Dora,FALSE,2268689963.09523
Verna,Elise,2270116789.14285
Della,TRUE,2271543615.19047
Flora,Katie,2272970441.23809
Carrie,Thelma,2274397267.28571
Harriet,TRUE,2275824093.33333
Irma,FALSE,2277250919.38095
Marion,Rebecca,2278677745.42857
Roberta,TRUE,2280104571.47618
Etta,TRUE,2281531397.5238
Lucile,FALSE,2282958223.57142
Vesta,TRUE,2284385049.61904
Iona,FALSE,2285811875.66666
Leola,TRUE,2287238701.71428
Isabel,TRUE,2288665527.7619
Celia,FALSE,2290092353.80952
Allene,TRUE,2291519179.85714
Amy,Katie,2292946005.90476
Clarice,Thelma,2294372831.95238
Miriam,TRUE,2295799657.99999
Georgie,FALSE,2297226484.04761
Hallie,Elise,2298653310.09523
Maudie,TRUE,2300080136.14285
Gracie,Katie,2301506962.19047
Connie,Thelma,2302933788.23809
Elisabeth,TRUE,2304360614.28571
Gwendolyn,FALSE,2305787440.33333
Lorna,Rebecca,2307214266.38095
Millie,TRUE,2308641092.42857
Winnie,TRUE,2310067918.47618
Alice,FALSE,2311494744.5238
Minnie,TRUE,2312921570.57142
Lillian,FALSE,2314348396.61904
Alma,TRUE,2315775222.66666
Ora,TRUE,2317202048.71428
Lois,FALSE,2318628874.7619
Effie,TRUE,2320055700.80952
Rebecca,Katie,2321482526.85714
Catherine,Thelma,2322909352.90476
Ellen,TRUE,2324336178.95238
Juanita,FALSE,2325763004.99999
Mollie,Elise,2327189831.04761
Estelle,TRUE,2328616657.09523
Olivia,Katie,2330043483.14285
Allie,Thelma,2331470309.19047
Lessie,TRUE,2332897135.23809
Evie,FALSE,2334323961.28571
Jean,Elise,2335750787.33333
Iva,TRUE,2337177613.38095
Lennie,Katie,2338604439.42857
Frankie,Thelma,2340031265.47618
Celia,TRUE,2341458091.5238
Charity,FALSE,2342884917.57142
Lelia,Rebecca,2344311743.61904
Charlotte,TRUE,2345738569.66666
Emmer,TRUE,2347165395.71428
Barbara,FALSE,2348592221.7619
Olive,TRUE,2350019047.80952
Abbie,FALSE,2351445873.85714
Lettie,TRUE,2352872699.90476
Mahalia,TRUE,2354299525.95238
Malinda,FALSE,2355726351.99999
Pattie,TRUE,2357153178.04761
Ruby,Katie,2358580004.09523
Ethel,Thelma,2360006830.14285
Mildred,TRUE,2361433656.19047
Helen,FALSE,2362860482.23809
Eva,Elise,2364287308.28571
Dora,TRUE,2365714134.33333
Agnes,Katie,2367140960.38095
Beulah,Thelma,2368567786.42857
Lela,TRUE,2369994612.47618
Jewel,FALSE,2371421438.5238
Vivian,Rebecca,2372848264.57142
Estella,TRUE,2374275090.61904
Kattie,TRUE,2375701916.66666
Sue,FALSE,2377128742.71428
Maudie,TRUE,2378555568.7619
Matilda,FALSE,2379982394.80952
Anne,TRUE,2381409220.85714
Adell,TRUE,2382836046.90476
Dollie,FALSE,2384262872.95238
Willa,TRUE,2385689698.99999
Joyce,Katie,2387116525.04761
Earnestine,Thelma,2388543351.09523
Elise,TRUE,2389970177.14285
Sammie,FALSE,2391397003.19047
Ivy,Elise,2392823829.23809
Gladys,TRUE,2394250655.28571
Clara,Katie,2395677481.33333
Lois,Thelma,2397104307.38095
Viola,TRUE,2398531133.42857
Beulah,FALSE,2399957959.47618
Vera,Rebecca,2401384785.5238
Pauline,TRUE,2402811611.57142
Victoria,TRUE,2404238437.61904
Evelyn,FALSE,2405665263.66666
Mildred,TRUE,2407092089.71428
Lillian,FALSE,2408518915.7619
Jean,TRUE,2409945741.80952
Gertrude,TRUE,2411372567.85714
Barbara,FALSE,2412799393.90476
Violet,TRUE,2414226219.95238
Vivian,Katie,2415653045.99999
Wilma,Thelma,2417079872.04761
Eileen,TRUE,2418506698.09523
Grace,FALSE,2419933524.14285
Eva,Elise,2421360350.19047
Mae,TRUE,2422787176.23809
Esther,Katie,2424214002.28571
Flora,Thelma,2425640828.33333
Nancy,TRUE,2427067654.38095
Etta,FALSE,2428494480.42857
Lucile,Elise,2429921306.47618
Eloise,TRUE,2431348132.5238
Elnora,Katie,2432774958.57142
Hannah,Thelma,2434201784.61904
Jean,TRUE,2435628610.66666
Goldie,FALSE,2437055436.71428
Rena,Rebecca,2438482262.7619
Mozelle,TRUE,2439909088.80952
Novella,TRUE,2441335914.85714
Josie,FALSE,2442762740.90476
Audrey,TRUE,2444189566.95238
Janet,FALSE,2445616392.99999
Patsy,TRUE,2447043219.04761
Queenie,TRUE,2448470045.09523
Tempie,FALSE,2449896871.14285
Flonnie,TRUE,2451323697.19047
Mandy,Katie,2452750523.23809
Una,Thelma,2454177349.28571
Arlene,TRUE,2455604175.33333
Claire,FALSE,2457031001.38095
Earlie,Elise,2458457827.42857
Gussie,TRUE,2459884653.47618
Idell,Katie,2461311479.5238
Joan,Thelma,2462738305.57142
Leslie,TRUE,2464165131.61904
Oleta,FALSE,2465591957.66666
Omie,Rebecca,2467018783.71428
Helen,TRUE,2468445609.7619
Martha,TRUE,2469872435.80952
Mattie,FALSE,2471299261.85714
Cora,TRUE,2472726087.90476
Florence,FALSE,2474152913.95238
Pattie,TRUE,2475579739.99999
Reba,TRUE,2477006566.04761
Kathryn,FALSE,2478433392.09523
Sudie,TRUE,2479860218.14285
Cleo,Katie,2481287044.19047
Connie,Thelma,2482713870.23809
Elva,TRUE,2484140696.28571
Olivia,FALSE,2485567522.33333
Georgie,Elise,2486994348.38095
Roxie,TRUE,2488421174.42857
Queen,Katie,2489848000.47618
Alta,Thelma,2491274826.5238
Theresa,TRUE,2492701652.57142
Lennie,FALSE,2494128478.61904
Melba,Rebecca,2495555304.66666
Retha,TRUE,2496982130.71428
Alda,TRUE,2498408956.7619
Frankie,FALSE,2499835782.80952
Tessie,TRUE,2501262608.85714
Gertha,FALSE,2502689434.90476
Joanna,TRUE,2504116260.95238
Lilly,TRUE,2505543086.99999
Louie,FALSE,2506969913.04761
Luvenia,TRUE,2508396739.09523
Molly,Katie,2509823565.14285
Monnie,Thelma,2511250391.19047
Myra,TRUE,2512677217.23809
Oma,FALSE,2514104043.28571
Otelia,Elise,2515530869.33333
Margaret,TRUE,2516957695.38095
Evelyn,Katie,2518384521.42857
Pauline,Thelma,2519811347.47618
Eva,TRUE,2521238173.5238
Julia,FALSE,2522664999.57142
Alpha,Elise,2524091825.61904
Jeanette,TRUE,2525518651.66666
Maxine,Katie,2526945477.71428
Pearl,Thelma,2528372303.7619
Gertrude,TRUE,2529799129.80952
Ella,FALSE,2531225955.85714
Lois,Rebecca,2532652781.90476
Barbara,TRUE,2534079607.95238
Caroline,TRUE,2535506433.99999
Verna,FALSE,2536933260.04761
Vera,TRUE,2538360086.09523
Inga,FALSE,2539786912.14285
Lorraine,TRUE,2541213738.19047
Nellie,TRUE,2542640564.23809
Annie,FALSE,2544067390.28571
Geraldine,TRUE,2545494216.33333
Cecilia,Katie,2546921042.38095
Ione,Thelma,2548347868.42857
Donna,TRUE,2549774694.47618
Dorothy,FALSE,2551201520.5238
Alice,Elise,2552628346.57142
Lillian,TRUE,2554055172.61904
Bertha,Katie,2555481998.66666
Bessie,Thelma,2556908824.71428
Maxine,TRUE,2558335650.7619
Norma,FALSE,2559762476.80952
Luella,Rebecca,2561189302.85714
Amy,TRUE,2562616128.90476
Laverne,TRUE,2564042954.95238
Belle,FALSE,2565469780.99999
Veronica,TRUE,2566896607.04761
Leola,FALSE,2568323433.09523
Lucy,TRUE,2569750259.14285
Matilda,TRUE,2571177085.19047
Alvina,FALSE,2572603911.23809
Leta,TRUE,2574030737.28571
Mary,Katie,2575457563.33333
Frances,Thelma,2576884389.38095
Evelyn,TRUE,2578311215.42857
Gladys,FALSE,2579738041.47618
Lucille,Elise,2581164867.5238
Ruby,TRUE,2582591693.57142
Myrtle,Katie,2584018519.61904
Kathryn,Thelma,2585445345.66666
Blanche,TRUE,2586872171.71428
Roberta,FALSE,2588298997.7619
Beatrice,Rebecca,2589725823.80952
Henrietta,TRUE,2591152649.85714
Isabelle,TRUE,2592579475.90476
Juanita,FALSE,2594006301.95237
Loretta,TRUE,2595433127.99999
Stella,FALSE,2596859954.04761
Jennie,TRUE,2598286780.09523
Gretchen,TRUE,2599713606.14285
Nettie,FALSE,2601140432.19047
Irene,TRUE,2602567258.23809
Hazel,Katie,2603994084.28571
Ann,Thelma,2605420910.33333
Lucille,TRUE,2606847736.38095
Loretta,FALSE,2608274562.42857
Patricia,Elise,2609701388.47618
Mary,TRUE,2611128214.5238
Frances,Katie,2612555040.57142
Doris,Thelma,2613981866.61904
Lillian,TRUE,2615408692.66666
Eva,FALSE,2616835518.71428
Virginia,Elise,2618262344.7619
Charlotte,TRUE,2619689170.80952
Genevieve,Katie,2621115996.85714
Nellie,Thelma,2622542822.90476
Rose,TRUE,2623969648.95237
Beatrice,FALSE,2625396474.99999
Agnes,Rebecca,2626823301.04761
Sarah,TRUE,2628250127.09523
Nellie,TRUE,2629676953.14285
Genevieve,FALSE,2631103779.19047
Katharine,TRUE,2632530605.23809
Olive,FALSE,2633957431.28571
Celia,TRUE,2635384257.33333
Leah,TRUE,2636811083.38095
Flora,FALSE,2638237909.42857
Goldie,TRUE,2639664735.47618
Gladys,Katie,2641091561.5238
Hazel,Thelma,2642518387.57142
Charlotte,TRUE,2643945213.61904
Laura,FALSE,2645372039.66666
Mabel,Elise,2646798865.71428
Minnie,TRUE,2648225691.7619
Barbara,Katie,2649652517.80952
Lena,Thelma,2651079343.85714
Vera,TRUE,2652506169.90476
Fannie,FALSE,2653932995.95237
Marguerite,Rebecca,2655359821.99999
Ada,TRUE,2656786648.04761
Frieda,TRUE,2658213474.09523
Hannah,FALSE,2659640300.14285
Beulah,TRUE,2661067126.19047
Jeannette,FALSE,2662493952.23809
Lillie,TRUE,2663920778.28571
Catharine,TRUE,2665347604.33333
Hattie,FALSE,2666774430.38095
Priscilla,TRUE,2668201256.42857
Estella,Katie,2669628082.47618
Lenore,Thelma,2671054908.5238
Mollie,TRUE,2672481734.57142
Paula,FALSE,2673908560.61904
Rosemary,Elise,2675335386.66666
Bridget,TRUE,2676762212.71428
Faye,Katie,2678189038.7619
Marilyn,Thelma,2679615864.80952
Juanita,TRUE,2681042690.85714
Nellie,FALSE,2682469516.90476
Elvira,Rebecca,2683896342.95237
Stella,TRUE,2685323168.99999
Amalia,TRUE,2686749995.04761
Thelma,FALSE,2688176821.09523
Barbara,TRUE,2689603647.14285
Lillian,FALSE,2691030473.19047
Magdalena,TRUE,2692457299.23809
Tillie,TRUE,2693884125.28571
Vera,FALSE,2695310951.33333
Beulah,TRUE,2696737777.38095
Rosalia,Katie,2698164603.42857
Louise,Thelma,2699591429.47618
Lola,TRUE,2701018255.5238
Catherine,FALSE,2702445081.57142
Edith,Elise,2703871907.61904
Wilma,TRUE,2705298733.66666
Angela,Katie,2706725559.71428
Elena,Thelma,2708152385.7619
Molly,TRUE,2709579211.80952
Velma,FALSE,2711006037.85714
Dorothy,Elise,2712432863.90476
Evelyn,TRUE,2713859689.95237
Sophie,Katie,2715286515.99999
Sadie,Thelma,2716713342.04761
Miriam,TRUE,2718140168.09523
Henrietta,FALSE,2719566994.14285
Ella,Rebecca,2720993820.19047
Concetta,TRUE,2722420646.23809
Phyllis,TRUE,2723847472.28571
Regina,FALSE,2725274298.33333
Susan,TRUE,2726701124.38095
Lottie,FALSE,2728127950.42857
Kate,TRUE,2729554776.47618
Nina,TRUE,2730981602.5238
Madeleine,FALSE,2732408428.57142
Vincenza,TRUE,2733835254.61904
Diana,Katie,2735262080.66666
Susie,Thelma,2736688906.71428
Wilma,TRUE,2738115732.7619
Lilyan,FALSE,2739542558.80952
Vivien,Elise,2740969384.85714
Monica,TRUE,2742396210.90476
Myra,Katie,2743823036.95237
Bernadette,Thelma,2745249862.99999
Harriette,TRUE,2746676689.04761
Bernadine,FALSE,2748103515.09523
Rosemarie,Rebecca,2749530341.14285
Juanita,TRUE,2750957167.19047
Lilian,TRUE,2752383993.23809
Althea,FALSE,2753810819.28571
Iris,TRUE,2755237645.33333
Estella,FALSE,2756664471.38095
Francesca,TRUE,2758091297.42857
Isabell,TRUE,2759518123.47618
Yvette,FALSE,2760944949.5238
Henriette,TRUE,2762371775.57142
Palma,Katie,2763798601.61904
Berenice,Thelma,2765225427.66666
Erna,TRUE,2766652253.71428
Hedwig,FALSE,2768079079.7619
Jacqueline,Elise,2769505905.80952
Maryann,TRUE,2770932731.85714
Vivienne,Katie,2772359557.90476
Bertie,Thelma,2773786383.95237
Jewel,TRUE,2775213209.99999
Mitzi,FALSE,2776640036.04761
Mollye,Rebecca,2778066862.09523
Helen,TRUE,2779493688.14285
Beatrice,TRUE,2780920514.19047
Esther,FALSE,2782347340.23809
Katherine,TRUE,2783774166.28571
Theresa,FALSE,2785200992.33333
Emma,TRUE,2786627818.38095
Lucy,TRUE,2788054644.42857
Mae,FALSE,2789481470.47618
Emily,TRUE,2790908296.5238
Fannie,Katie,2792335122.57142
Bessie,Thelma,2793761948.61904
Nellie,TRUE,2795188774.66666
Adelaide,FALSE,2796615600.71428
Isabel,Elise,2798042426.7619
Patricia,TRUE,2799469252.80952
Lee,Katie,2800896078.85714
Nora,Thelma,2802322904.90476
Rae,TRUE,2803749730.95237
Hattie,FALSE,2805176556.99999
Johanna,Elise,2806603383.04761
Rhea,TRUE,2808030209.09523
Antonia,Katie,2809457035.14285
Rena,Thelma,2810883861.19047
Agatha,TRUE,2812310687.23809
Lilly,FALSE,2813737513.28571
Clarice,Rebecca,2815164339.33333
Marietta,TRUE,2816591165.38095
Marjory,TRUE,2818017991.42857
Jenny,FALSE,2819444817.47618
Santina,TRUE,2820871643.5238
Katie,FALSE,2822298469.57142
Nathalie,TRUE,2823725295.61904
Rosalyn,TRUE,2825152121.66666
Maud,FALSE,2826578947.71428
Lela,TRUE,2828005773.7619
Malvina,Katie,2829432599.80952
Leonora,Thelma,2830859425.85714
Sybil,TRUE,2832286251.90476
Valeria,FALSE,2833713077.95237
Esther,Elise,2835139903.99999
Jane,TRUE,2836566730.04761
Ada,Katie,2837993556.09523
Wanda,Thelma,2839420382.14285
